,ano,ocupacao,Estado,Valor,ativo_problematico_deflacionado,ativo_problematico/pop
5149,2012,Outros,PARANÁ,11443208.0,5056970772.624729,441.9189769708572
5150,2012,Servidor ou empregado público,PARANÁ,11443208.0,665130894.0364012,58.12451316417574
5172,2013,Aposentado/pensionista,PARANÁ,11443208.0,264220360.86171395,23.08971058305625
5173,2013,Autônomo,PARANÁ,11443208.0,1015224787.6944724,88.71854708002095
5174,2013,Empregado de empresa privada,PARANÁ,11443208.0,1137489157.2683384,99.40299584420194
5175,2013,Empregado de entidades sem fins lucrativos,PARANÁ,11443208.0,7239031.177476725,0.6326050507407297
5176,2013,Empresário,PARANÁ,11443208.0,1799878264.5764883,157.28790952471442
5177,2013,Outros,PARANÁ,11443208.0,5129442605.471397,448.25215144838734
5178,2013,Servidor ou empregado público,PARANÁ,11443208.0,653028009.7989261,57.066865322986885
5200,2014,Aposentado/pensionista,PARANÁ,11443208.0,250154911.49547067,21.860557939300822
5201,2014,Autônomo,PARANÁ,11443208.0,1015555736.703054,88.74746807914826
5202,2014,Empregado de empresa privada,PARANÁ,11443208.0,1041919662.1924819,91.05136096385576
5203,2014,Empregado de entidades sem fins lucrativos,PARANÁ,11443208.0,7781175.6131333895,0.6799820131848857
5204,2014,Empresário,PARANÁ,11443208.0,1890443622.8622618,165.20224248849289
5205,2014,Outros,PARANÁ,11443208.0,5290446545.128643,462.3219769428855
5206,2014,Servidor ou empregado público,PARANÁ,11443208.0,624781124.6677395,54.598424206545886
5228,2015,Aposentado/pensionista,PARANÁ,11443208.0,249667499.94207573,21.817963978464405
5229,2015,Autônomo,PARANÁ,11443208.0,1068101357.8168204,93.3393291301548
5230,2015,Empregado de empresa privada,PARANÁ,11443208.0,1024558666.4024626,89.53421683871014
5231,2015,Empregado de entidades sem fins lucrativos,PARANÁ,11443208.0,7047196.623694265,0.6158409970083796
5232,2015,Empresário,PARANÁ,11443208.0,2113002895.525954,184.65127047642181
5233,2015,Outros,PARANÁ,11443208.0,5649524855.960976,493.70114184422545
5234,2015,Servidor ou empregado público,PARANÁ,11443208.0,674747351.116107,58.964876904807376
5255,2016,Aposentado/pensionista,PARANÁ,11443208.0,322602339.5510601,28.191599728944897
5256,2016,Autônomo,PARANÁ,11443208.0,726045622.0327679,63.44773441440267
5257,2016,Empregado de empresa privada,PARANÁ,11443208.0,1124373601.7834406,98.25685260491993
5258,2016,Empregado de entidades sem fins lucrativos,PARANÁ,11443208.0,2089404.7449399868,0.18258907335600183
5259,2016,Empresário,PARANÁ,11443208.0,1766572620.2716572,154.37739314636747
5260,2016,MEI,PARANÁ,11443208.0,38398976.25270571,3.35561288868521
5261,2016,Outros,PARANÁ,11443208.0,5967418430.22733,521.4812516059596
5262,2016,Servidor ou empregado público,PARANÁ,11443208.0,641735537.6795206,56.08003784249317
5284,2017,Aposentado/pensionista,PARANÁ,11443208.0,443233558.3923165,38.733330582850236
5285,2017,Autônomo,PARANÁ,11443208.0,1097414176.3910391,95.9009201258108
5286,2017,Empregado de empresa privada,PARANÁ,11443208.0,1572304332.8336124,137.40066009755415
5287,2017,Empregado de entidades sem fins lucrativos,PARANÁ,11443208.0,10512002.409372512,0.9186237294098396
5288,2017,Empresário,PARANÁ,11443208.0,2243578046.445961,196.06198248305554
5289,2017,MEI,PARANÁ,11443208.0,67731517.50865187,5.918927411670912
5290,2017,Outros,PARANÁ,11443208.0,3191560369.923887,278.90433958063915
5291,2017,Servidor ou empregado público,PARANÁ,11443208.0,753080667.3165736,65.81027517078896
5313,2018,Aposentado/pensionista,PARANÁ,11443208.0,497132717.9533908,43.44347476279298
5314,2018,Autônomo,PARANÁ,11443208.0,1022936734.577384,89.39247932724669
5315,2018,Empregado de empresa privada,PARANÁ,11443208.0,1673493362.916808,146.2433753643915
5316,2018,Empregado de entidades sem fins lucrativos,PARANÁ,11443208.0,9872378.892596686,0.8627282570234401
5317,2018,Empresário,PARANÁ,11443208.0,2049335587.602981,179.08750654562786
5318,2018,MEI,PARANÁ,11443208.0,99063411.00741997,8.656961492565719
5319,2018,Outros,PARANÁ,11443208.0,3229090658.2926974,282.18403950122183
5320,2018,Servidor ou empregado público,PARANÁ,11443208.0,754547647.6274697,65.9384717666121
5342,2019,Aposentado/pensionista,PARANÁ,11443208.0,569105196.4720067,49.7330116233146
5343,2019,Autônomo,PARANÁ,11443208.0,1208690309.8017762,105.62512800621785
5344,2019,Empregado de empresa privada,PARANÁ,11443208.0,2129800488.582389,186.11917991723905
5345,2019,Empregado de entidades sem fins lucrativos,PARANÁ,11443208.0,9198057.201984078,0.8038005777736521
5346,2019,Empresário,PARANÁ,11443208.0,2149148574.4855433,187.80997203629815
5347,2019,MEI,PARANÁ,11443208.0,133057800.39072227,11.627665982364585
5348,2019,Outros,PARANÁ,11443208.0,4047028958.3856845,353.66209880880297
5349,2019,Servidor ou empregado público,PARANÁ,11443208.0,873570872.2182627,76.3396830869685
5371,2020,Aposentado/pensionista,PARANÁ,11443208.0,610807144.0135736,53.377264838109525
5372,2020,Autônomo,PARANÁ,11443208.0,1151891164.1574087,100.66155960438792
5373,2020,Empregado de empresa privada,PARANÁ,11443208.0,2410662812.9107914,210.66319976974913
5374,2020,Empregado de entidades sem fins lucrativos,PARANÁ,11443208.0,12112130.321789447,1.0584558387638718
5375,2020,Empresário,PARANÁ,11443208.0,2063065127.8294373,180.28730473390306
5376,2020,MEI,PARANÁ,11443208.0,176771859.83391875,15.447753797179843
5377,2020,Outros,PARANÁ,11443208.0,4053557850.1539,354.2326461385566
5378,2020,Servidor ou empregado público,PARANÁ,11443208.0,923197927.5539452,80.6764962721944
5400,2021,Aposentado/pensionista,PARANÁ,11443208.0,661047899.9552649,57.76770814226788
5401,2021,Autônomo,PARANÁ,11443208.0,1051375787.2015665,91.87771359233936
5402,2021,Empregado de empresa privada,PARANÁ,11443208.0,2789229836.634859,243.74544591296944
5403,2021,Empregado de entidades sem fins lucrativos,PARANÁ,11443208.0,12246441.020350842,1.070192993114417
5404,2021,Empresário,PARANÁ,11443208.0,1916441171.6925685,167.47411841963972
5405,2021,MEI,PARANÁ,11443208.0,189870049.83426338,16.592379500072305
5406,2021,Outros,PARANÁ,11443208.0,4802962889.418999,419.72171522347566
5407,2021,Servidor ou empregado público,PARANÁ,11443208.0,1047582549.8544272,91.5462298556862
5429,2022,Aposentado/pensionista,PARANÁ,11443208.0,666300119.8961136,58.226689569578184
5430,2022,Autônomo,PARANÁ,11443208.0,1204557624.1154604,105.2639805302377
5431,2022,Empregado de empresa privada,PARANÁ,11443208.0,3790645643.098323,331.2572526076886
5432,2022,Empregado de entidades sem fins lucrativos,PARANÁ,11443208.0,14387783.052366389,1.2573207663765607
5433,2022,Empresário,PARANÁ,11443208.0,2291904547.9193025,200.28514276060545
5434,2022,MEI,PARANÁ,11443208.0,281415645.8350702,24.592373557753227
5435,2022,Outros,PARANÁ,11443208.0,5868182660.0026655,512.8092279719696
5436,2022,Servidor ou empregado público,PARANÁ,11443208.0,1334585835.4115603,116.62689653212284
5458,2012,Aposentado/pensionista,RIO DE JANEIRO,16054524.0,1536884977.4207828,95.72909028139252
5459,2012,Autônomo,RIO DE JANEIRO,16054524.0,1380827553.219125,86.0086261803293
5460,2012,Empregado de empresa privada,RIO DE JANEIRO,16054524.0,2036884256.7060606,126.87291486848571
5461,2012,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16054524.0,18570311.47851413,1.1567027137344048
5462,2012,Empresário,RIO DE JANEIRO,16054524.0,1507352748.292149,93.8895945025931
5463,2012,MEI,RIO DE JANEIRO,16054524.0,0.0,0.0
5464,2012,Outros,RIO DE JANEIRO,16054524.0,7900583549.922446,492.1094857700201
5465,2012,Servidor ou empregado público,RIO DE JANEIRO,16054524.0,2668460486.983674,166.21237023182215
5486,2013,Aposentado/pensionista,RIO DE JANEIRO,16054524.0,1344973718.992974,83.77537191342292
5487,2013,Autônomo,RIO DE JANEIRO,16054524.0,1372945161.2221923,85.51764980526313
5488,2013,Empregado de empresa privada,RIO DE JANEIRO,16054524.0,2235612982.387504,139.25127785710146
5489,2013,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16054524.0,18063164.42611674,1.1251136705215763
5490,2013,Empresário,RIO DE JANEIRO,16054524.0,1521533721.690248,94.7728952717781
5491,2013,MEI,RIO DE JANEIRO,16054524.0,0.0,0.0
5492,2013,Outros,RIO DE JANEIRO,16054524.0,7794914476.858458,485.52759813112226
5493,2013,Servidor ou empregado público,RIO DE JANEIRO,16054524.0,2385664791.1595473,148.5976657520053
5515,2014,Aposentado/pensionista,RIO DE JANEIRO,16054524.0,1216180257.8762681,75.75311842794393
5516,2014,Autônomo,RIO DE JANEIRO,16054524.0,1220160991.3355927,76.00106931451799
5517,2014,Empregado de empresa privada,RIO DE JANEIRO,16054524.0,2131940758.230076,132.7937694216332
5518,2014,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16054524.0,16045689.787784737,0.9994497368956399
5519,2014,Empresário,RIO DE JANEIRO,16054524.0,1483726090.827205,92.4179434299768
5520,2014,MEI,RIO DE JANEIRO,16054524.0,856.7323500349898,5.336392097548266e-05
5521,2014,Outros,RIO DE JANEIRO,16054524.0,7641672980.2486,475.9825317928205
5522,2014,Servidor ou empregado público,RIO DE JANEIRO,16054524.0,2252121926.272586,140.27958264428057
5544,2015,Aposentado/pensionista,RIO DE JANEIRO,16054524.0,1136340878.1005678,70.78010398194102
5545,2015,Autônomo,RIO DE JANEIRO,16054524.0,1331004098.7780964,82.90523585614226
5546,2015,Empregado de empresa privada,RIO DE JANEIRO,16054524.0,2131946253.8133383,132.79411172908885
5547,2015,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16054524.0,17343558.975072417,1.080291074034485
5548,2015,Empresário,RIO DE JANEIRO,16054524.0,1634799577.294049,101.82796931843318
5549,2015,MEI,RIO DE JANEIRO,16054524.0,0.0,0.0
5550,2015,Outros,RIO DE JANEIRO,16054524.0,8061070471.023275,502.1058532176523
5551,2015,Servidor ou empregado público,RIO DE JANEIRO,16054524.0,2099540650.2378623,130.7756399528172
5573,2016,Aposentado/pensionista,RIO DE JANEIRO,16054524.0,1351641774.13164,84.19070999125479
5574,2016,Autônomo,RIO DE JANEIRO,16054524.0,751457272.804615,46.80657444621934
5575,2016,Empregado de empresa privada,RIO DE JANEIRO,16054524.0,1943030221.6698408,121.02695923403526
5576,2016,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16054524.0,7697871.418968234,0.47948300547361195
5577,2016,Empresário,RIO DE JANEIRO,16054524.0,1710738023.8146126,106.55800345214922
5578,2016,MEI,RIO DE JANEIRO,16054524.0,90052155.32511999,5.609145143457383
5579,2016,Outros,RIO DE JANEIRO,16054524.0,8600863441.79198,535.7283368720232
5580,2016,Servidor ou empregado público,RIO DE JANEIRO,16054524.0,2345156994.030152,146.07452665866342
5602,2017,Aposentado/pensionista,RIO DE JANEIRO,16054524.0,1823966567.0421715,113.61075339525304
5603,2017,Autônomo,RIO DE JANEIRO,16054524.0,1278699316.2601497,79.64728921643206
5604,2017,Empregado de empresa privada,RIO DE JANEIRO,16054524.0,2825202388.8084226,175.97546889639472
5605,2017,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16054524.0,17776496.03706119,1.1072577447366978
5606,2017,Empresário,RIO DE JANEIRO,16054524.0,2211962623.3613796,137.77815046782948
5607,2017,MEI,RIO DE JANEIRO,16054524.0,162811172.94185194,10.141139839577427
5608,2017,Outros,RIO DE JANEIRO,16054524.0,4107861767.037111,255.8694214189789
5609,2017,Servidor ou empregado público,RIO DE JANEIRO,16054524.0,2245875994.047408,139.89053764829205
5631,2018,Aposentado/pensionista,RIO DE JANEIRO,16054524.0,1809307589.8524375,112.69767885067395
5632,2018,Autônomo,RIO DE JANEIRO,16054524.0,1133538214.988097,70.60553243360545
5633,2018,Empregado de empresa privada,RIO DE JANEIRO,16054524.0,2682940376.0480857,167.11428978200075
5634,2018,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16054524.0,15433888.200119294,0.9613419993093096
5635,2018,Empresário,RIO DE JANEIRO,16054524.0,1946244138.79205,121.22714686477468
5636,2018,MEI,RIO DE JANEIRO,16054524.0,200952415.85781902,12.516871621844349
5637,2018,Outros,RIO DE JANEIRO,16054524.0,3882071574.7664604,241.8054608636457
5638,2018,Servidor ou empregado público,RIO DE JANEIRO,16054524.0,1924328366.377295,119.86206295355097
5660,2019,Aposentado/pensionista,RIO DE JANEIRO,16054524.0,1965550791.4046614,122.42971460285347
5661,2019,Autônomo,RIO DE JANEIRO,16054524.0,1266530197.063785,78.88930229658538
5662,2019,Empregado de empresa privada,RIO DE JANEIRO,16054524.0,3102050238.04238,193.2196954604434
5663,2019,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16054524.0,17111090.22605716,1.0658111212800305
5664,2019,Empresário,RIO DE JANEIRO,16054524.0,1939214898.0002756,120.78931134926677
5665,2019,MEI,RIO DE JANEIRO,16054524.0,252853540.38849702,15.749675318215415
5666,2019,Outros,RIO DE JANEIRO,16054524.0,4705395334.139312,293.0884362650248
5667,2019,Servidor ou empregado público,RIO DE JANEIRO,16054524.0,2174877868.9951363,135.4682249685594
5689,2020,Aposentado/pensionista,RIO DE JANEIRO,16054524.0,2714697434.5500884,169.0923651520337
5690,2020,Autônomo,RIO DE JANEIRO,16054524.0,1278929994.7069452,79.6616576553092
5691,2020,Empregado de empresa privada,RIO DE JANEIRO,16054524.0,3335203153.70129,207.74226340820132
5692,2020,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16054524.0,16437571.843337419,1.0238591840740603
5693,2020,Empresário,RIO DE JANEIRO,16054524.0,1983584234.8612955,123.55297702138634
5694,2020,MEI,RIO DE JANEIRO,16054524.0,323300332.93821883,20.137646742950388
5695,2020,Outros,RIO DE JANEIRO,16054524.0,4948713645.488608,308.2441837259459
5696,2020,Servidor ou empregado público,RIO DE JANEIRO,16054524.0,2805031994.7104673,174.71910065415003
5718,2021,Aposentado/pensionista,RIO DE JANEIRO,16054524.0,2648233683.1651926,164.95248835563063
5719,2021,Autônomo,RIO DE JANEIRO,16054524.0,1361180164.1492012,84.78483473874412
5720,2021,Empregado de empresa privada,RIO DE JANEIRO,16054524.0,3868078305.092433,240.93385173502702
5721,2021,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16054524.0,17909757.22945126,1.1155582831014648
5722,2021,Empresário,RIO DE JANEIRO,16054524.0,1970782598.8564925,122.75559205968938
5723,2021,MEI,RIO DE JANEIRO,16054524.0,352470536.2086982,21.954592749601186
5724,2021,Outros,RIO DE JANEIRO,16054524.0,6664393841.993296,415.11002394049774
5725,2021,Servidor ou empregado público,RIO DE JANEIRO,16054524.0,3044782059.665014,189.65259011509863
5747,2022,Aposentado/pensionista,RIO DE JANEIRO,16054524.0,2825994130.8605537,176.0247847186596
5748,2022,Autônomo,RIO DE JANEIRO,16054524.0,1705960669.5276995,106.26043285541816
5749,2022,Empregado de empresa privada,RIO DE JANEIRO,16054524.0,5450155961.0145,339.4778917777008
5750,2022,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16054524.0,25420846.96275359,1.5834070796962645
5751,2022,Empresário,RIO DE JANEIRO,16054524.0,2517491020.58181,156.80882351801958
5752,2022,MEI,RIO DE JANEIRO,16054524.0,562923676.3623545,35.06324300629247
5753,2022,Outros,RIO DE JANEIRO,16054524.0,8952607914.35179,557.6377047585958
5754,2022,Servidor ou empregado público,RIO DE JANEIRO,16054524.0,3937081901.358753,245.23192972639694
5776,2012,Aposentado/pensionista,RIO GRANDE DO NORTE,3302406.0,164716269.6938604,49.87765577396008
5777,2012,Autônomo,RIO GRANDE DO NORTE,3302406.0,126213340.67623834,38.21860203628456
5778,2012,Empregado de empresa privada,RIO GRANDE DO NORTE,3302406.0,102968291.30746637,31.17977962354307
5779,2012,Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,3302406.0,1116547.1140201779,0.33810110386796105
5780,2012,Empresário,RIO GRANDE DO NORTE,3302406.0,169714747.91888058,51.3912426027813
5781,2012,Outros,RIO GRANDE DO NORTE,3302406.0,1011224586.4647815,306.2084390788963
5782,2012,Servidor ou empregado público,RIO GRANDE DO NORTE,3302406.0,298250414.86213666,90.3130671583496
5802,2013,Aposentado/pensionista,RIO GRANDE DO NORTE,3302406.0,151003122.982079,45.72518429959218
5803,2013,Autônomo,RIO GRANDE DO NORTE,3302406.0,116878836.74267575,35.392025312053015
5804,2013,Empregado de empresa privada,RIO GRANDE DO NORTE,3302406.0,105409370.26938218,31.91896159024123
5805,2013,Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,3302406.0,1194008.6590508153,0.3615571977070098
5806,2013,Empresário,RIO GRANDE DO NORTE,3302406.0,173467838.58559802,52.52771421369693
5807,2013,Outros,RIO GRANDE DO NORTE,3302406.0,1058871741.2920449,320.6364515120324
5808,2013,Servidor ou empregado público,RIO GRANDE DO NORTE,3302406.0,303460552.28694016,91.89074640941791
5828,2014,Aposentado/pensionista,RIO GRANDE DO NORTE,3302406.0,131834465.37610081,39.9207321498631
5829,2014,Autônomo,RIO GRANDE DO NORTE,3302406.0,122848016.20986505,37.19954972522005
5830,2014,Empregado de empresa privada,RIO GRANDE DO NORTE,3302406.0,108336005.33792892,32.80517457209347
5831,2014,Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,3302406.0,1221206.025939183,0.36979281951982373
5832,2014,Empresário,RIO GRANDE DO NORTE,3302406.0,172307753.31352037,52.1764293407656
5833,2014,Outros,RIO GRANDE DO NORTE,3302406.0,1169620854.331192,354.1723380865926
5834,2014,Servidor ou empregado público,RIO GRANDE DO NORTE,3302406.0,309385980.0676639,93.68502239508526
5855,2015,Aposentado/pensionista,RIO GRANDE DO NORTE,3302406.0,97651236.50778614,29.56972477272211
5856,2015,Autônomo,RIO GRANDE DO NORTE,3302406.0,117949967.68488155,35.716373966399516
5857,2015,Empregado de empresa privada,RIO GRANDE DO NORTE,3302406.0,105940409.0146031,32.07976518168968
5858,2015,Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,3302406.0,1750460.169671713,0.5300560166350573
5859,2015,Empresário,RIO GRANDE DO NORTE,3302406.0,181045752.27807647,54.82237867726635
5860,2015,Outros,RIO GRANDE DO NORTE,3302406.0,1360750719.920542,412.04828234945734
5861,2015,Servidor ou empregado público,RIO GRANDE DO NORTE,3302406.0,269478125.5468592,81.6005438298196
5882,2016,Aposentado/pensionista,RIO GRANDE DO NORTE,3302406.0,135456639.05769745,41.017560850391334
5883,2016,Autônomo,RIO GRANDE DO NORTE,3302406.0,60118833.47176884,18.20455554882375
5884,2016,Empregado de empresa privada,RIO GRANDE DO NORTE,3302406.0,128960676.6397882,39.05052154089721
5885,2016,Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,3302406.0,530183.126691178,0.1605445020058642
5886,2016,Empresário,RIO GRANDE DO NORTE,3302406.0,153444006.40205282,46.46430705432731
5887,2016,MEI,RIO GRANDE DO NORTE,3302406.0,9116795.708630165,2.760652599538084
5888,2016,Outros,RIO GRANDE DO NORTE,3302406.0,1532377669.3876493,464.01855779926797
5889,2016,Servidor ou empregado público,RIO GRANDE DO NORTE,3302406.0,354255871.6706636,107.2720530639369
5910,2017,Aposentado/pensionista,RIO GRANDE DO NORTE,3302406.0,220921377.50142002,66.89709790420076
5911,2017,Autônomo,RIO GRANDE DO NORTE,3302406.0,152936470.03156713,46.31062020586419
5912,2017,Empregado de empresa privada,RIO GRANDE DO NORTE,3302406.0,212926929.02649736,64.47630274003177
