ID,data_publicacao,diretoria,numero_revista,codigo,titulo,numero,data_deposito,data_prioridade,cod_prioridade,classif_internacion,classif_nacion,titulo_inid,titular_nome,titular_uf,titular_pais,inventor_nome,titular_1,titular_parceiros1,titular_parceiros2,titular_abv,titular_uf1,titular_uf2,classif_nac1,classif_nac2,classif_nac3,classif_internac1,classif_internac2,classif_internac3,inventor_1,inventor_outros
ID13737,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 010992-8,29/05/2020,,,G01N 21/35; G01N 21/17,,"PERFIL ESPECTRAL PARA DIAGNÓSTICO DE COVID-19, USO DO MESMO, MÉTODO, SISTEMA E PLATAFORMA DE DIAGNÓSTICO DE COVID-19",UNIVERSIDADE FEDERAL DE UBERLÂNDIA; IMUNOSCAN ENGENHARIA MOLECULAR LTDA,MG; MG,BR; BR,LUIZ RICARDO GOULART FILHO; THULIO MARQUEZ CUNHA; MÁRIO MACHADO MARTINS; LÉIA CARDOSO DE SOUSA; PAULA DE SOUZA SANTOS; THAYS CROSARA ABRAHAO CUNHA; EMÍLIA REZENDE VAZ; TATIANE MARTINS DE LIMA CROSARA BASTOS; ARLENE BISPO DOS SANTOS NOSSOL; ANDERSON RODRIGUES DOS SANTOS; LUCIANA MACHADO BASTOS; ROBINSON SABINO SILVA,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,IMUNOSCAN ENGENHARIA MOLECULAR LTDA,,UFU,MG,MG,,,,G01N 21/35,G01N 21/17,,LUIZ RICARDO GOULART FILHO,THULIO MARQUEZ CUNHA; MÁRIO MACHADO MARTINS; LÉIA CARDOSO DE SOUSA; PAULA DE SOUZA SANTOS; THAYS CROSARA ABRAHAO CUNHA; EMÍLIA REZENDE VAZ; TATIANE MARTINS DE LIMA CROSARA BASTOS; ARLENE BISPO DOS SANTOS NOSSOL; ANDERSON RODRIGUES DOS SANTOS; LUCIANA MACHADO BASTOS; ROBINSON SABINO SILVA
ID13739,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 010997-9,30/05/2020,,,A61K 8/92; A61Q 17/04,A61K 8/922; A61Q 17/04,COMPOSIÇÃO RICA EM ÁCIDO LÁURICO COM ATIVIDADE FOTOPROTETORA A PARTIR DO ÓLEO DA SEMENTE DE ACROCOMIA INTUMESCENS DRUDE (MACAÍBA) PARA APLICAÇÃO EM FORMULAÇÕES COSMÉTICAS,UNIVERSIDADE FEDERAL DE PERNAMBUCO; UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,PE; PE,BR; BR,URSULA AMENDOLA RODRIGUES; FERNANDA GRANJA DA SILVA OLIVEIRA; BRUNO OLIVEIRA DE VERAS; ELISABETE REGINA FERNANDES RAMOS RIBEIRO; MÁRCIA VANUSA DA SILVA; MARIA TEREZA DOS SANTOS CORREIA; JACKSON ROBERTO GUEDES DA SILVA ALMEIDA; CHYRLAYNE MARINHO SILVA MELO,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,,UFPE,PE,PE,A61K 8/922,A61Q 17/04,,A61K 8/92,A61Q 17/04,,URSULA AMENDOLA RODRIGUES,FERNANDA GRANJA DA SILVA OLIVEIRA; BRUNO OLIVEIRA DE VERAS; ELISABETE REGINA FERNANDES RAMOS RIBEIRO; MÁRCIA VANUSA DA SILVA; MARIA TEREZA DOS SANTOS CORREIA; JACKSON ROBERTO GUEDES DA SILVA ALMEIDA; CHYRLAYNE MARINHO SILVA MELO
ID13743,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011008-0,01/06/2020,,,A23B 9/08; B02C 18/00; C11B 1/04; C11B 1/10,A23B 9/08; B02C 18/00; C11B 1/04; C11B 1/10,"PROCESSO DE OBTENÇÃO DA FARINHA, DO ÓLEO E DO RESÍDUO DA AMÊNDOA DE TUCUM (BACTRIS SETOSA MART.) E APLICAÇÕES DOS PRODUTOS OBTIDOS",UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,MS,BR,ELISVÂNIA FREITAS DOS SANTOS; LUANE APARECIDA DO AMARAL; LEONARDO RECENA AYDO; TAINÁ DA SILVA FLEMING DE ALMEIDA; GABRIEL HENRIQUE OLIVEIRA DE SOUZA; MARIA LIGIA RODRIGUES MACEDO; RODRIGO JULIANO OLIVEIRA,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,,,UFMS,MS,,A23B 9/08,B02C 18/00,C11B 1/04; C11B 1/10,A23B 9/08,B02C 18/00,C11B 1/04; C11B 1/10,ELISVÂNIA FREITAS DOS SANTOS,LUANE APARECIDA DO AMARAL; LEONARDO RECENA AYDO; TAINÁ DA SILVA FLEMING DE ALMEIDA; GABRIEL HENRIQUE OLIVEIRA DE SOUZA; MARIA LIGIA RODRIGUES MACEDO; RODRIGO JULIANO OLIVEIRA
ID13746,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011013-6,01/06/2020,,,G01N 21/25; G01J 1/04,,DISPOSITIVO ÓPTICO ATIVO PORTÁTIL MULTIESPECTRAL PARA A MEDIDA DE REFLECTÂNCIAS E ÍNDICES DE VEGETAÇÃO,UNIVERSIDADE FEDERAL DE VIÇOSA,MG,BR,LUCAS DE ARRUDA VIANA; FRANCISCO DE ASSIS DE CARVALHO PINTO; DOMINGOS SÁRVIO MAGALHÃES VALENTE; DANIEL MARÇAL DE QUEIROZ; THIAGO FURTADO DE OLIVEIRA,UNIVERSIDADE FEDERAL DE VIÇOSA,,,UFV,MG,,,,,G01N 21/25,G01J 1/04,,LUCAS DE ARRUDA VIANA,FRANCISCO DE ASSIS DE CARVALHO PINTO; DOMINGOS SÁRVIO MAGALHÃES VALENTE; DANIEL MARÇAL DE QUEIROZ; THIAGO FURTADO DE OLIVEIRA
ID13753,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011069-1,02/06/2020,,,A61K 35/74; A61P 1/00; A23L 33/135,,USO DOS COMPONENTES LIPÍDICOS EXTRAÍDO A PARTIR DA MICROBIOTA INTESTINAL DE INDIVÍDUOS SAUDÁVEIS COMO COMPONENTES DE FORMULAÇÕES MEDICAMENTOSAS OU SUPLEMENTOS ALIMENTARES,FUNDAÇÃO UNIVERSIDADE DE BRASILIA,DF,BR,GUILHERME MARTINS SANTOS; ANGÉLICA AMORIM AMATO; KAIAN AMORIM TELES; NATÁLIA DE AGUIAR MONTENEGRO; LUÍS ALBERTO SOUTO SOARES DE SOUSA,FUNDAÇÃO UNIVERSIDADE DE BRASILIA,,,UNB,DF,,,,,A61K 35/74,A61P 1/00,A23L 33/135,GUILHERME MARTINS SANTOS,ANGÉLICA AMORIM AMATO; KAIAN AMORIM TELES; NATÁLIA DE AGUIAR MONTENEGRO; LUÍS ALBERTO SOUTO SOARES DE SOUSA
ID13755,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011081-0,02/06/2020,,,C04B 33/132; C04B 33/04,C04B 33/132; C04B 33/04,REAPROVEITAMENTO DE RESÍDUOS INDUSTRIAIS DO BENEFICIAMENTO DE MINÉRIOS DO CAULIM E DA TANTALITA PARA PRODUÇÃO DE PRODUTOS CERÂMICOS,UNIVERSIDADE FEDERAL DA PARAIBA,PB,BR,SOFIA FERNANDES LEMOS DE SOUZA; RAQUEL RODRIGUES DO NASCIMENTO MENEZES; RICARDO PEIXOTO SUASSUNA DUTRA; LISZANDRA FERNANDA ARAÚJO CAMPOS,UNIVERSIDADE FEDERAL DA PARAIBA,,,UFPB,PB,,C04B 33/132,C04B 33/04,,C04B 33/132,C04B 33/04,,SOFIA FERNANDES LEMOS DE SOUZA,RAQUEL RODRIGUES DO NASCIMENTO MENEZES; RICARDO PEIXOTO SUASSUNA DUTRA; LISZANDRA FERNANDA ARAÚJO CAMPOS
ID13759,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011122-1,02/06/2020,,,C12N 11/14; C12N 9/92; C12N 9/24; C12F 3/00,,"COQUETEL ENZIMÁTICO CONTENDO ß-GLICOSIDASE, ß-XYLOSIDASE E XILOSE ISOMERASE IMOBILIZADAS EM NANOPARTÍCULAS MAGNÉTICAS DE FERROXITA (d--FEOOH) E SEU USO NO PROCESSO DE FERMENTAÇÃO",UNIVERSIDADE FEDERAL DE MINAS GERAIS; CENTRO NACIONAL DE PESQUISA EM ENERGIA E MATERIAIS - CNPEM,MG; SP,BR; BR,JÚNIO COTA SILVA; EDERSON PAULO XAVIER GUILHERME; LETICIA MARIA ZANPHORLIN; AMANDA SILVA DE SOUSA; RENAN YUJI MIYAMOTO; ELIZAMA AGUIAR DE OLIVEIRA,UNIVERSIDADE FEDERAL DE MINAS GERAIS,CENTRO NACIONAL DE PESQUISA EM ENERGIA E MATERIAIS - CNPEM,,UFMG,MG,SP,,,,C12N 11/14,C12N 9/92,C12N 9/24; C12F 3/00,JÚNIO COTA SILVA,EDERSON PAULO XAVIER GUILHERME; LETICIA MARIA ZANPHORLIN; AMANDA SILVA DE SOUSA; RENAN YUJI MIYAMOTO; ELIZAMA AGUIAR DE OLIVEIRA
ID13763,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011132-9,02/06/2020,,,A23K 30/15,A23K 30/15,ADITIVO ANTIFÚNGICO PARA SILAGENS DE PLANTAS FORRAGEIRAS À BASE DE EXTRATOS VEGETAIS DE SISAL (AGAVE SISALANA PERR.) PARA PRESERVAÇÃO DO VALOR NUTRITIVO,FUNDACAO UNIVERSIDADE FEDERAL DO VALE DO SAO FRANCISCO; UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,PE; PE,BR; BR,MÁRIO ADRIANO ÁVILA QUEIROZ; JOSÉ GLEDYSON DA SILVA; MATEUS MATIUZZI DA COSTA; JACKSON ROBERTO GUEDES DA SILVA ALMEIDA; RENATA DE FARIA SILVA SOUZA; LUCAS LOPES DE MACEDO ALVES; NAIANE DARKLEI DOS SANTOS SILVA,FUNDACAO UNIVERSIDADE FEDERAL DO VALE DO SAO FRANCISCO,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,,UNIVASF,PE,PE,A23K 30/15,,,A23K 30/15,,,MÁRIO ADRIANO ÁVILA QUEIROZ,JOSÉ GLEDYSON DA SILVA; MATEUS MATIUZZI DA COSTA; JACKSON ROBERTO GUEDES DA SILVA ALMEIDA; RENATA DE FARIA SILVA SOUZA; LUCAS LOPES DE MACEDO ALVES; NAIANE DARKLEI DOS SANTOS SILVA
ID13773,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011199-0,03/06/2020,,,A61K 31/21; A01N 31/02,,"FORMULAÇÕES LÍQUIDAS E SÓLIDAS CONTENDO CINAMATO DE PENTILA, PROCESSO DE OBTENÇÃO E USO DAS MESMAS PARA O CONTROLE DE INSETOS HEMATÓFAGOS",UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE; UNIVERSIDADE FEDERAL DA PARAÍBA; UNIVERSIDADE DE BRASÍLIA,RN; PB; DF,BR; BR; BR,LEANDRO DE SANTIS FERREIRA; ADDISON RIBEIRO DE ALMEIDA; WALDENICE DE ALENCAR MORAIS LIMA; CÍCERO FLÁVIO SOARES ARAGÃO; WILKEN CESAR GALDENCIO DA SILVA; DAMIÃO PERGENTINO DE SOUSA; LORENA CARNEIRO ALBERNAZ; LAILA SALMEN ESPINDOLA,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UNIVERSIDADE FEDERAL DA PARAÍBA,UNIVERSIDADE DE BRASÍLIA,UFRN,RN,PB; DF,,,,A61K 31/21,A01N 31/02,,LEANDRO DE SANTIS FERREIRA,ADDISON RIBEIRO DE ALMEIDA; WALDENICE DE ALENCAR MORAIS LIMA; CÍCERO FLÁVIO SOARES ARAGÃO; WILKEN CESAR GALDENCIO DA SILVA; DAMIÃO PERGENTINO DE SOUSA; LORENA CARNEIRO ALBERNAZ; LAILA SALMEN ESPINDOLA
ID13775,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011220-1,04/06/2020,,,B65D 5/32; G01N 31/22,B65D 5/32; G01N 31/22,CAIXA COM INDICADOR QUÍMICO DE UMIDADE PARA ACONDICIONAMENTO E TRANSPORTE DE BEBIDAS,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,PR,BR,LAERCIO JAVAREZ JUNIOR; EVERTON RIZZO COELHO; MURILO DE SOUSA PRADELA,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,,,UTFPR,PR,,B65D 5/32,G01N 31/22,,B65D 5/32,G01N 31/22,,LAERCIO JAVAREZ JUNIOR,EVERTON RIZZO COELHO; MURILO DE SOUSA PRADELA
ID13788,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011446-8,08/06/2020,,,C04B 24/02; C04B 28/14,C04B 24/02; C04B 28/14,INCORPORAÇÃO DE SOLVENTE ORGÂNICO AO PÓ DE GESSO PARA A OBTENÇÃO DE ARGAMASSA DE GESSO DE ALTO DESEMPENHO,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,MG,BR,ROGÉRIO VALENTIM GELAMO; PAULO DE CASTRO GUETTI; FELIPE SILVA LIMA,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,,,UFTM,MG,,C04B 24/02,C04B 28/14,,C04B 24/02,C04B 28/14,,ROGÉRIO VALENTIM GELAMO,PAULO DE CASTRO GUETTI; FELIPE SILVA LIMA
ID13789,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011450-6,08/06/2020,,,C08F 299/06; C08G 18/22; C08G 18/10; C08G 101/00; C08G 18/48; C07C 29/74,C08F 299/06; C08G 18/22; C08G 18/10; C08G 2101/00; C08G 18/4891; C07C 29/74,ESPUMA DE POLIURETANO A PARTIR DO ÓLEO DE SEMENTE DE GIRASSOL E SEU PROCESSO DE PRODUÇÃO,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI; UNIVERSIDADE FEDERAL DE OURO PRETO,MG; MG,BR; BR,CRISTIANE MEDINA FINZI QUINTÃO; MARIANA SIMÕES GUALBERTO; KETHORY SHIRLENY BARROS RODRIGUES; GABRIEL LUIS OLIVEIRA DO CARMO; IARA BITENCOURT TEIXEIRA; JOÃO VICTOR SCHARRA MESQUITA; JÚLIA SANTANA DE CASTRO; MATHEUS TEIXEIRA ARAUJO SILVA; KÁTIA MONTEIRO NOVACK,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UNIVERSIDADE FEDERAL DE OURO PRETO,,UFSJ,MG,MG,C08F 299/06,C08G 18/22,C08G 18/10; C08G 2101/00; C08G 18/4891; C07C 29/74,C08F 299/06,C08G 18/22,C08G 18/10; C08G 101/00; C08G 18/48; C07C 29/74,CRISTIANE MEDINA FINZI QUINTÃO,MARIANA SIMÕES GUALBERTO; KETHORY SHIRLENY BARROS RODRIGUES; GABRIEL LUIS OLIVEIRA DO CARMO; IARA BITENCOURT TEIXEIRA; JOÃO VICTOR SCHARRA MESQUITA; JÚLIA SANTANA DE CASTRO; MATHEUS TEIXEIRA ARAUJO SILVA; KÁTIA MONTEIRO NOVACK
ID13792,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011535-9,09/06/2020,,,A23G 1/56; A23L 33/105; A61K 8/97; A61K 36/185,A23G 1/56; A23L 33/105; A61K 8/97; A61K 36/185,"APROVEITAMENTO DAS CASCAS DE AMÊNDOAS DO L.THEOBROMA CACAO L. COMO INSUMO ALIMENTÍCIO, FARMACÊUTICO E COSMÉTICO",UNIVERSIDADE FEDERAL DA BAHIA,BA,BR,KELVIS TRINDADE SANTOS; NEILA DE PAULA PEREIRA; LEONARDO FONSECA MACIEL,UNIVERSIDADE FEDERAL DA BAHIA,,,UFBA,BA,,A23G 1/56,A23L 33/105,A61K 8/97; A61K 36/185,A23G 1/56,A23L 33/105,A61K 8/97; A61K 36/185,KELVIS TRINDADE SANTOS,NEILA DE PAULA PEREIRA; LEONARDO FONSECA MACIEL
ID13794,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011562-6,09/06/2020,,,B23K 11/25,,APRIMORAMENTO DO DISPOSITIVO DE CONTROLE DAS VARIÁVEIS DO PROCESSO DE SOLDA DE TERMOPARES EM SUPERFÍCIES METÁLICAS,UNIFEI - UNIVERSIDADE FEDERAL DE ITAJUBÁ,MG,BR,BRUNO DE CAMPOS SALLES ANSELMO; SANDRO METREVELLE MARCONDES DE LIMA E SILVA; RODRIGO MAXIMIANO ANTUNES DE ALMEIDA,UNIFEI - UNIVERSIDADE FEDERAL DE ITAJUBÁ,,,UNIFEI,MG,,,,,B23K 11/25,,,BRUNO DE CAMPOS SALLES ANSELMO,SANDRO METREVELLE MARCONDES DE LIMA E SILVA; RODRIGO MAXIMIANO ANTUNES DE ALMEIDA
ID13795,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011569-3,09/06/2020,,,C07C 255/41; A01N 37/38; A01P 7/04,C07C 255/41; A01N 37/38,"MÉTODO PARA SÍNTESE E OBTENÇÃO DO (E)-ETIL-2-CIANO-3-(3,5-DI-TERC-BUTIL-4-HIDROXIFENIL)ACRILATO (LQM353) E SUA APLICAÇÃO COMO AGENTE LARVICIDA PARA CONTROLE DE MOSQUITOS DA ESPÉCIE AEDES AEGYPTI (DIPTERA: CULICIDAE)",UNIVERSIDADE FEDERAL DE ALAGOAS,AL,BR,MATHEUS GABRIEL MOURA GOMES; EDEILDO FERREIRA DA SILVA JÚNIOR; GABRIEL PASSOS; SARALINY BEZERRA FRANÇA; THIAGO MENDONÇA DE AQUINO; JOÃO XAVIER DE ARAÚJO JÚNIOR; DIMAS JOSÉ DA PAZ LIMA,UNIVERSIDADE FEDERAL DE ALAGOAS,,,UFAL,AL,,C07C 255/41,A01N 37/38,,C07C 255/41,A01N 37/38,A01P 7/04,MATHEUS GABRIEL MOURA GOMES,EDEILDO FERREIRA DA SILVA JÚNIOR; GABRIEL PASSOS; SARALINY BEZERRA FRANÇA; THIAGO MENDONÇA DE AQUINO; JOÃO XAVIER DE ARAÚJO JÚNIOR; DIMAS JOSÉ DA PAZ LIMA
ID13799,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011596-0,09/06/2020,,,A61K 36/889; A61K 131/00,,PRODUTO ÓLEO DA PUPUNHA ALBINA (BACTRIS GASEPAES),UNIVERSIDADE FEDERAL DO PARÁ,PA,BR,ORQUIDEA VASCONCELOS DOS SANTOS; FRANCISCO DAS CHAGAS ALVES DO NASCIMENTO; STEPHANIE DIAS SOARES; PAMELA CRISTINA SODRÉ DIAS; MAYARA PRISCILA LIMA DOS SANTOS; SAMANTA DE PAULA DE ALMEIDA DUARTE,UNIVERSIDADE FEDERAL DO PARÁ,,,UFPA,PA,,,,,A61K 36/889,A61K 131/00,,ORQUIDEA VASCONCELOS DOS SANTOS,FRANCISCO DAS CHAGAS ALVES DO NASCIMENTO; STEPHANIE DIAS SOARES; PAMELA CRISTINA SODRÉ DIAS; MAYARA PRISCILA LIMA DOS SANTOS; SAMANTA DE PAULA DE ALMEIDA DUARTE
ID13860,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 20 2020 011280-0,04/06/2020,,,A61G 10/02,A61G 10/02,CAMPÂNULA DE PRESSÃO NEGATIVA PARA PROTEÇÃO DE EQUIPE DE ASSISTÊNCIA A PACIENTES COM DOENÇAS INFECTOCONTAGIOSAS,HOSPITAL DE CLÍNICAS DE PORTO ALEGRE; UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,RS; RS,BR; BR,HUGO GOULART DE OLIVEIRA; ALESSANDRO NAKONECZNY SCHILDT; PAULO ROBERTO STEFANI SANCHES; DANTON PEREIRA DA SILVA JUNIOR; ANDRÉ FROTTA MÜLLER; PAULO RICARDO OPPERMANN THOMÉ; FERNANDA DOS SANTOS DE OLIVEIRA; BRUNO RODRIGUEZ TONDIN; MARCELO ZUBARAN GOLDANI,HOSPITAL DE CLÍNICAS DE PORTO ALEGRE,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,,UFRGS,RS,RS,A61G 10/02,,,A61G 10/02,,,HUGO GOULART DE OLIVEIRA,ALESSANDRO NAKONECZNY SCHILDT; PAULO ROBERTO STEFANI SANCHES; DANTON PEREIRA DA SILVA JUNIOR; ANDRÉ FROTTA MÜLLER; PAULO RICARDO OPPERMANN THOMÉ; FERNANDA DOS SANTOS DE OLIVEIRA; BRUNO RODRIGUEZ TONDIN; MARCELO ZUBARAN GOLDANI
ID13862,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 20 2020 011302-5,04/06/2020,,,G10B 1/04,G10B 1/04,INSTRUMENTO MUSICAL DE TUBOS E DESCARGAS ELÉTRICAS,FUNDACAO UNIVERSIDADE FEDERAL DO VALE DO SAO FRANCISCO,PE,BR,EDUARD MONTGOMERY MEIRA COSTA,FUNDACAO UNIVERSIDADE FEDERAL DO VALE DO SAO FRANCISCO,,,UNIVASF,PE,,G10B 1/04,,,G10B 1/04,,,EDUARD MONTGOMERY MEIRA COSTA,
ID13869,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 20 2020 011500-1,08/06/2020,,,A43B 3/12,A43B 3/12,DISPOSIÇÃO CONSTRUTIVA APLICADA EM DISPOSITIVO PARA REPARO DE TIRAS DE CHINELO,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,PR,BR,JOSMAEL ROBERTO KAMPA; CARLOS CZIULIK; PAULO ANDRÉ DE CAMARGO BELTRÃO,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,,,UTFPR,PR,,A43B 3/12,,,A43B 3/12,,,JOSMAEL ROBERTO KAMPA,CARLOS CZIULIK; PAULO ANDRÉ DE CAMARGO BELTRÃO
ID13873,14/12/2021,Patente,2658,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 20 2020 011843-4,12/06/2020,,,E01C 11/04,E01C 11/04,MATERIAL GRANULAR CIMENTADO COM ADIÇÃO DE FIBRAS NATURAIS OU SINTÉTICAS PARA USO NA PAVIMENTAÇÃO,UNIVERSIDADE FEDERAL DE SERGIPE,SE,BR,FERNANDO SILVA ALBUQUERQUE; FELIPE SIMÕES BACELAR,UNIVERSIDADE FEDERAL DE SERGIPE,,,UFS,SE,,E01C 11/04,,,E01C 11/04,,,FERNANDO SILVA ALBUQUERQUE,FELIPE SIMÕES BACELAR
ID13877,21/12/2021,Patente,2659,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011436-0,08/06/2020,,,C12P 19/04; C12N 1/22; C12R 1/01; C12R 1/645,,"BIOMEMBRANA, PROCESSO DE OBTENÇÃO DA BIOMEMBRANA, USO DE RESÍDUOS E USO DAS BIOMEMBRANAS","INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL",RS,BR,FLÁVIA SANTOS TWARDOWSKI PINTO; JULIANA DAVOGLIO ESTRADIOTO; SIMONE HICKMANN FLÔRES,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL",,,IFRS,RS,,,,,C12P 19/04,C12N 1/22,C12R 1/01; C12R 1/645,FLÁVIA SANTOS TWARDOWSKI PINTO,JULIANA DAVOGLIO ESTRADIOTO; SIMONE HICKMANN FLÔRES
ID13879,21/12/2021,Patente,2659,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011456-5,08/06/2020,,,A23L 27/60; A23L 23/00; A23L 19/00,A23L 27/60; A23L 23/00; A23L 19/00,MOLHO AGRIDOCE A BASE DE TOMATE E ABACATE E SEU PROCESSO DE OBTENÇÃO,UNIVERSIDADE FEDERAL DO MARANHÃO,MA,BR,ANA LUCIA FERNANDES PEREIRA; WILLIAS FABIO SILVA PEREIRA; VIRGINIA KELLY GONÇALVES ABREU; TATIANA DE OLIVEIRA LEMOS; ALANA GRAZIELA DUARTE DE VASCONCELOS,UNIVERSIDADE FEDERAL DO MARANHÃO,,,UFMA,MA,,A23L 27/60,A23L 23/00,A23L 19/00,A23L 27/60,A23L 23/00,A23L 19/00,ANA LUCIA FERNANDES PEREIRA,WILLIAS FABIO SILVA PEREIRA; VIRGINIA KELLY GONÇALVES ABREU; TATIANA DE OLIVEIRA LEMOS; ALANA GRAZIELA DUARTE DE VASCONCELOS
ID13882,21/12/2021,Patente,2659,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011502-2,08/06/2020,,,C01G 33/00; B82Y 40/00; B82Y 30/00,C01G 33/00; C01P 2004/16; C01P 2004/54; C01P 2004/64; B82Y 40/00; B82Y 30/00,"PROCESSO DE SÍNTESE DE NANOESTRUTURAS DE NB2O5, PLACA NANOESTRUTURADA DE NB2O5 E USO DE PLACA NANOESTRUTURADA DE NB2O5",UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,RS,BR,THAIS CRISTINA LEMES RUWER; JANIO VENTURINI JUNIOR; CARLOS PÉREZ BERGMANN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,,,UFRGS,RS,,C01G 33/00,C01P 2004/16,C01P 2004/54; C01P 2004/64; B82Y 40/00; B82Y 30/00,C01G 33/00,B82Y 40/00,B82Y 30/00,THAIS CRISTINA LEMES RUWER,JANIO VENTURINI JUNIOR; CARLOS PÉREZ BERGMANN
ID13883,21/12/2021,Patente,2659,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 011503-0,08/06/2020,,,A23L 21/12; A23L 33/26,A23L 21/12; A23L 33/26,PROCESSO DE OBTENÇÃO E COMPOSIÇÃO DA GELEIA FUNCIONAL DE MARACUJÁ (PASSIFLORA EDULIS) COM FIBRAS,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,MS,BR,ELISVÂNIA FREITAS DOS SANTOS; LUANE APARECIDA DO AMARAL; GABRIELA ARELHANO RANDOLPHO; WILLIAN RAFAEL GONÇALVES SOARES,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,,,UFMS,MS,,A23L 21/12,A23L 33/26,,A23L 21/12,A23L 33/26,,ELISVÂNIA FREITAS DOS SANTOS,LUANE APARECIDA DO AMARAL; GABRIELA ARELHANO RANDOLPHO; WILLIAN RAFAEL GONÇALVES SOARES
