data_publicacao,diretoria,numero_revista,codigo,titulo,numero,data_deposito,data_prioridade,cod_prioridade,classif_internacion,classif_nacion,titulo_inid,titular_nome,titular_uf,titular_pais,inventor_nome,titular_1,titular_parceiros1,titular_parceiros2,titular_abrev,titular_uf1,titular_uf2,inventor_1,inventor_outros,classif_nac1,classif_nac2,classif_nac3,classif_internac1,classif_internac2,classif_internac3
01/02/2022,Patente,2665,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 014685-8,18/07/2020,,,A61L 15/28; A61L 15/34; A61L 15/40,A61L 15/28; A61L 15/34; A61L 15/40,FILMES DE QUITOSANA/NORBIXINA E QUITOSANA/PVA/NORBIXINA PARA APLICAÇÃO EM REGENERAÇÃO DE TECIDOS E SISTEMAS CARREADORES DE FÁRMACOS,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",PI,BR,VICENTE GALBER FREITAS VIANA; ANA LARISSE NUNES DOS SANTOS; DEUZUITA DOS SANTOS FREITAS VIANA; JOSÉ MILTON ELIAS DE MATOS,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",,,IFPI,PI,,VICENTE GALBER FREITAS VIANA,ANA LARISSE NUNES DOS SANTOS; DEUZUITA DOS SANTOS FREITAS VIANA; JOSÉ MILTON ELIAS DE MATOS,A61L 15/28,A61L 15/34,A61L 15/40,A61L 15/28,A61L 15/34,A61L 15/40
01/02/2022,Patente,2665,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 014707-2,20/07/2020,,,A01C 7/20,A01C 7/205,LINHA DE SEMEADURA E ADUBAÇÃO COMPACTA COM DISPOSITIVO DE PROTEÇÃO INCORPORADO,UNIVERSIDADE FEDERAL DE PELOTAS,RS,BR,ÂNGELO VIEIRA DOS REIS; BORIS KLUWE NIEMCZEWSKI; FABRICIO ARDAIS MEDEIROS,UNIVERSIDADE FEDERAL DE PELOTAS,,,UFPEL,RS,,ÂNGELO VIEIRA DOS REIS,BORIS KLUWE NIEMCZEWSKI; FABRICIO ARDAIS MEDEIROS,A01C 7/205,,,A01C 7/20,,
01/02/2022,Patente,2665,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 014720-0,20/07/2020,,,C07D 221/00; A61K 31/496; A61P 25/22; A61P 25/24,C07D 221/00; A61K 31/496,"USO DOS DERIVADOS 2,6-DI-TERT-BUTIL-4-((4-(2-HIDROXIETIL)PIPERAZIN-1- IL)METIL)FENOL (1) COMO ANSIOLÍTICOS E/OU ANTIDEPRESSIVOS E SAIS FARMACEUTICAMENTE ACEITÁVEIS, COMPOSIÇÕES FARMACÊUTICAS CONTENDO OS MESMOS E PROCESSOS DE PREPARAÇÃO",UNIVERSIDADE FEDERAL DE GOIÁS,GO,BR,RICARDO MENEGATTI; ELSON ALVES COSTA; LORRANE KELLE DA SILVA MOREIRA; ADRIANE FERREIRA DE BRITO; DAIANY PRISCILLA BUENO DA SILVA; DAYANE MOREIRA DA SILVA; IZIARA FERREIRA FLORENTINO; LUCIANO MORAES LIÃO; FLÁVIO SILVA DE CARVALHO; ANDRÉ LUIS BATISTA DA ROCHA,UNIVERSIDADE FEDERAL DE GOIÁS,,,UFG,GO,,RICARDO MENEGATTI,ELSON ALVES COSTA; LORRANE KELLE DA SILVA MOREIRA; ADRIANE FERREIRA DE BRITO; DAIANY PRISCILLA BUENO DA SILVA; DAYANE MOREIRA DA SILVA; IZIARA FERREIRA FLORENTINO; LUCIANO MORAES LIÃO; FLÁVIO SILVA DE CARVALHO; ANDRÉ LUIS BATISTA DA ROCHA,C07D 221/00,A61K 31/496,,C07D 221/00,A61K 31/496,A61P 25/22; A61P 25/24
01/02/2022,Patente,2665,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 014753-6,20/07/2020,,,A61K 9/50; A61K 38/16; A61K 47/02; A61K 47/36,A61K 9/5089; A61K 38/164; A61K 47/02; A61K 47/36,PROCESSO PARA OBTENÇÃO DE COMPÓSITO MICROENCAPSULADO PARA LIBERAÇÃO PROLONGADA DE C-FICOCIANINA UTILIZANDO AMIDO DE BATATA RETICULADO COMO MATERIAL DE REVESTIMENTO  E PRODUTO OBTIDO,UNIVERSIDADE FEDERAL DA BAHIA; UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,BA; BA,BR; BR,PAULO VITOR FRANÇA LEMOS; LUIZA CAROLINA FRANÇA OPRETZKA; LUCAS GUIMARÃES CARDOSO; CAROLINA OLIVEIRA DE SOUZA; JANIA BETANIA ALVES DA SILVA; RICARDO DAVID COUTO; CRISTIANE FLORA VILLARREAL; JANICE IZABEL DRUZIAN,UNIVERSIDADE FEDERAL DA BAHIA,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,,UFBA,BA,BA,PAULO VITOR FRANÇA LEMOS,LUIZA CAROLINA FRANÇA OPRETZKA; LUCAS GUIMARÃES CARDOSO; CAROLINA OLIVEIRA DE SOUZA; JANIA BETANIA ALVES DA SILVA; RICARDO DAVID COUTO; CRISTIANE FLORA VILLARREAL; JANICE IZABEL DRUZIAN,A61K 9/5089,A61K 38/164,A61K 47/02; A61K 47/36,A61K 9/50,A61K 38/16,A61K 47/02; A61K 47/36
01/02/2022,Patente,2665,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 014754-4,20/07/2020,,,C07D 311/86; A61P 31/10,,INIBIDOR DE ISOCITRATO LIASE PARA O TRATAMENTO DE MICOSES,UNIVERSIDADE FEDERAL DE GOIÁS,GO,BR,LUCIANE SUSSUCHI DA SILVA; LÍVIA DO CARMO SILVA; UESSILEY RIBEIRO BARBOSA; MARISTELA PEREIRA; ROOSEVELT ALVES DA SILVA; CÉLIA MARIA DE ALMEIDA SOARES,UNIVERSIDADE FEDERAL DE GOIÁS,,,UFG,GO,,LUCIANE SUSSUCHI DA SILVA,LÍVIA DO CARMO SILVA; UESSILEY RIBEIRO BARBOSA; MARISTELA PEREIRA; ROOSEVELT ALVES DA SILVA; CÉLIA MARIA DE ALMEIDA SOARES,,,,C07D 311/86,A61P 31/10,
01/02/2022,Patente,2665,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 014814-1,21/07/2020,,,B01D 39/16,B01D 39/1607; B01D 2239/0631,FILTRO DE AR À BASE DE NANOFIBRAS DE ACETATO DE CELULOSE PARA RETENÇÃO DE PARTÍCULAS ULTRAFINAS,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA; UNIVERSIDADE ESTADUAL DE MARINGÁ,PR; PR,BR; BR,LEILA DROPRINCHINSKI MARTINS; DANIELA SANCHES DE ALMEIDA; EDVANI CURTI MUNIZ; MARCELINO LUIZ GIMENES,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,UNIVERSIDADE ESTADUAL DE MARINGÁ,,UTFPR,PR,PR,LEILA DROPRINCHINSKI MARTINS,DANIELA SANCHES DE ALMEIDA; EDVANI CURTI MUNIZ; MARCELINO LUIZ GIMENES,B01D 39/1607,B01D 2239/0631,,B01D 39/16,,
01/02/2022,Patente,2665,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 014884-2,22/07/2020,,,A01N 63/20; A01N 63/23,A01N 63/20; A01N 63/23,"COMPOSIÇÃO INOCULANTE AGRÍCOLA, SEUS USOS, MÉTODO DE  CONTROLE DE PRAGAS E MÉTODO PARA BIORREMEDIAÇÃO",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO; FUNDAÇÃO CENTRO UNIVERSITÁRIO ESTADUAL DA ZONA OESTE ? UEZO,RJ; RJ,BR; BR,ANDREW MACRAE; BARBARA ALVARENGA PECKLE; IDA CAROLINA NEVES DIREITO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,FUNDAÇÃO CENTRO UNIVERSITÁRIO ESTADUAL DA ZONA OESTE ? UEZO,,UFRJ,RJ,RJ,ANDREW MACRAE,BARBARA ALVARENGA PECKLE; IDA CAROLINA NEVES DIREITO,A01N 63/20,A01N 63/23,,A01N 63/20,A01N 63/23,
01/02/2022,Patente,2665,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 014889-3,22/07/2020,,,C11B 9/02; B01D 3/00,C11B 9/02; B01D 3/00,EXTRAÇAO E FRACIONAMENTO LÍQUIDO-LÍQUIDO SIMULTANEO DE ÓLEOS ESSENCIAIS DURANTE PROCESSO DE OBTENÇÃO VIA HIDRODESTILAÇÃO,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,PE,BR,CLECIO SOUSA RAMOS; DAYSNAN NICOLLY ARCANJO DOS SANTOS; MARCILIO WAGNER FONTES SILVA,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,,,UFRPE,PE,,CLECIO SOUSA RAMOS,DAYSNAN NICOLLY ARCANJO DOS SANTOS; MARCILIO WAGNER FONTES SILVA,C11B 9/02,B01D 3/00,,C11B 9/02,B01D 3/00,
01/02/2022,Patente,2665,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 014984-9,23/07/2020,,,G01N 33/50; C12Q 1/02,,UTILIZAÇÃO DOS CORANTES CALCEÍNA-AM E HOMODÍMERO DE ETÍDIO PARA FINS DE ANÁLISE DE VIABILIDADE CELULAR E CITOTOXICIDADE EM PARASITOLOGIA,UNIVERSIDADE FEDERAL DE PELOTAS,RS,BR,SIBELE BORSUK; ANGELA SENA LOPES; MARIANA HÄRTER REMIÃO; MARA THAIS DE OLIVEIRA SILVA; RODRIGO BARROS DE PINHO; FABIANA KOMMLING SEIXAS; TIAGO VEIRAS COLLARES; MIRNA SAMARA DIÉ ALVES; BÁRBARA DA ROCHA FONSECA; NICOLE RAMOS SCHOLL; LUIZA DOMINGUES MORON,UNIVERSIDADE FEDERAL DE PELOTAS,,,UFPEL,RS,,SIBELE BORSUK,ANGELA SENA LOPES; MARIANA HÄRTER REMIÃO; MARA THAIS DE OLIVEIRA SILVA; RODRIGO BARROS DE PINHO; FABIANA KOMMLING SEIXAS; TIAGO VEIRAS COLLARES; MIRNA SAMARA DIÉ ALVES; BÁRBARA DA ROCHA FONSECA; NICOLE RAMOS SCHOLL; LUIZA DOMINGUES MORON,,,,G01N 33/50,C12Q 1/02,
01/02/2022,Patente,2665,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 015002-2,23/07/2020,,,B01J 13/12; C12N 11/04; C12N 9/96; C12P 7/62; C12P 7/64,B01J 13/12; C12N 11/04; C12N 9/96; C12P 7/62; C12P 7/64,PROCESSO DE PRODUÇÃO DE MICROESFERAS POROSAS À BASE DE POLIHIDROXIALCANOATOS (PHAS) PARA IMOBILIZAÇÃO DE LIPASES E APLICAÇÕES,UNIVERSIDADE FEDERAL DO PARANA,PR,BR,NADIA KRIEGER; JEFERSON LUIZ RICHTER; SÔNIA FARIA ZAWADZKI; ROBSON CARLOS ALNOCH; VIVIAN ROTUNO MOURE VALDAMERI; LEANDRO ALVES DOS SANTOS,UNIVERSIDADE FEDERAL DO PARANA,,,UFPR,PR,,NADIA KRIEGER,JEFERSON LUIZ RICHTER; SÔNIA FARIA ZAWADZKI; ROBSON CARLOS ALNOCH; VIVIAN ROTUNO MOURE VALDAMERI; LEANDRO ALVES DOS SANTOS,B01J 13/12,C12N 11/04,C12N 9/96; C12P 7/62; C12P 7/64,B01J 13/12,C12N 11/04,C12N 9/96; C12P 7/62; C12P 7/64
01/02/2022,Patente,2665,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 20 2020 014959-3,22/07/2020,,,B23K 9/035,B23K 9/035,COBREJUNTA CERÂMICO NÃO PERMANENTE A BASE DE Y-TZP PARA SOLDAGEM A ARCO VOLTAICO COM FIXAÇÃO ADESIVA,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,MG,BR,RAPHAEL SILVA LINS,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,,,UFTM,MG,,RAPHAEL SILVA LINS,,B23K 9/035,,,B23K 9/035,,
08/02/2022,Patente,2666,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2016 029805-9,15/12/2016,,,C12Q 1/6837; C12Q 1/6888; C12R 1/93,,METODOLOGIA DE CONSTRUÇÃO DE UM GENOSSENSOR PARA DIAGNÓSTICO MOLECULAR DA HEPATITE B,UNIVERSIDADE FEDERAL DE UBERLANDIA; INSTITUTO ADOLFO LUTZ,MG; SP,BR; BR,ANA GRACI BRITO MADURRO; JOÃO MARCOS MADURRO; ANA CRISTINA HONORATO DE CASTRO; MARCIA MARIA COSTA NUNES SOARES,UNIVERSIDADE FEDERAL DE UBERLANDIA,INSTITUTO ADOLFO LUTZ,,UFU,MG,SP,ANA GRACI BRITO MADURRO,JOÃO MARCOS MADURRO; ANA CRISTINA HONORATO DE CASTRO; MARCIA MARIA COSTA NUNES SOARES,,,,C12Q 1/6837,C12Q 1/6888,C12R 1/93
08/02/2022,Patente,2666,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 010517-8,23/05/2019,,,A61K 31/352; A61K 31/4353; A61K 31/4375; A61P 31/10,,"COMPOSTOS ANTIFÚNGICOS E INIBIDORES DA ENZIMA METILCITRATO SINTASE DE PARACOCCIDIOIDES LUTZZI, PROMISSORES NO TRATAMENTO DA PARACOCCIDIOIDOMICOSE",UNIVERSIDADE FEDERAL DE GOIÁS,GO,BR,RAISA MELO LIMA; KLEBER SANTIAGO FREITAS E SILVA; LÍVIA DO CARMO SILVA; BRUNO JUNIOR NEVES; CÉLIA MARIA DE ALMEIDA SOARES; ROOSEVELT ALVES DA SILVA; MARISTELA PEREIRA,UNIVERSIDADE FEDERAL DE GOIÁS,,,UFG,GO,,RAISA MELO LIMA,KLEBER SANTIAGO FREITAS E SILVA; LÍVIA DO CARMO SILVA; BRUNO JUNIOR NEVES; CÉLIA MARIA DE ALMEIDA SOARES; ROOSEVELT ALVES DA SILVA; MARISTELA PEREIRA,,,,A61K 31/352,A61K 31/4353,A61K 31/4375; A61P 31/10
08/02/2022,Patente,2666,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 026364-4,12/12/2019,,,A61K 39/116; A61K 39/09; A61K 39/106; A01K 61/13; A61P 31/04,,VACINA BIVALENTE PARA PEIXES,UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO-AMERICANA,PR,BR,KELVINSON FERNANDES VIANA; AÇUCENA VELEH RIVAS; ADRIELI BARBOZA DE SOUZA; ANGELO GABRIEL VIDAL DOS SANTOS,UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO-AMERICANA,,,UNILA,PR,,KELVINSON FERNANDES VIANA,AÇUCENA VELEH RIVAS; ADRIELI BARBOZA DE SOUZA; ANGELO GABRIEL VIDAL DOS SANTOS,,,,A61K 39/116,A61K 39/09,A61K 39/106; A01K 61/13; A61P 31/04
08/02/2022,Patente,2666,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 006521-1,31/03/2020,,,C12Q 1/68,,SENSOR ELETROQUÍMICO DESCARTÁVEL PARA QUANTIFICAÇÃO DE MIRNA PARA O DIAGNÓSTICO DE DOENÇAS E MÉTODO DE OBTENÇÃO E DE QUANTIFICAÇÃO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO CARLOS; FUNDAÇÃO PIO XII,SP; SP,BR; BR,RONADO CENSI FARIA; WILSON TIAGO DA FONSECA; FERNANDO HENRIQUE CINCOTTO; ORLANDO FATIBELLO FILHO; MATIAS ELISEO MELENDEZ; ANA CAROLINA DE CARVALHO PETERS; ANDRÉ LOPES CARVALHO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO CARLOS,FUNDAÇÃO PIO XII,,UFSCAR,SP,SP,RONADO CENSI FARIA,WILSON TIAGO DA FONSECA; FERNANDO HENRIQUE CINCOTTO; ORLANDO FATIBELLO FILHO; MATIAS ELISEO MELENDEZ; ANA CAROLINA DE CARVALHO PETERS; ANDRÉ LOPES CARVALHO,,,,C12Q 1/68,,
08/02/2022,Patente,2666,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 006758-3,03/04/2020,,,G01N 21/31; G01N 35/00; G06N 3/08,G01N 21/31; G01N 35/00613; G06N 3/08,"MÉTODO, SISTEMA E DISPOSITIVO PARA DETERMINAR O NÍVEL DE INTERFERENTES EM UMA AMOSTRA DE SANGUE",UNIVERSIDADE DE SÃO PAULO - USP; FLEURY S.A.,SP; SP,BR; BR,EDUARDO DE SENZI ZANCUL; LUIZA LONGO; KARYN MARTINELLI LOPES; JOÃO PEDRO SARTÓRIO LOVATTI; PIETRO TERUYA DOMINGUES; LINCOLN MAKOTO KAWAKAMI; FLÁVIA HELENA DA SILVA; ALESSANDRA SOUBHIA GIL MALDONADO,UNIVERSIDADE DE SÃO PAULO - USP,FLEURY S.A.,,USP,SP,SP,EDUARDO DE SENZI ZANCUL,LUIZA LONGO; KARYN MARTINELLI LOPES; JOÃO PEDRO SARTÓRIO LOVATTI; PIETRO TERUYA DOMINGUES; LINCOLN MAKOTO KAWAKAMI; FLÁVIA HELENA DA SILVA; ALESSANDRA SOUBHIA GIL MALDONADO,G01N 21/31,G01N 35/00613,G06N 3/08,G01N 21/31,G01N 35/00,G06N 3/08
08/02/2022,Patente,2666,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 008554-9,29/04/2020,,,C12Q 1/686,,"TREML4 NO DIAGNÓSTICO, MONITORAMENTO E ACOMPANHAMENTO DA DOENÇA ARTERIAL CORONARIANA",UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,RN,BR,VICTOR HUGO REZENDE DUARTE; VIVIAN NOGUEIRA SILBIGER; ANDRÉ DUCATI LUCHESSI,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,,,UFRN,RN,,VICTOR HUGO REZENDE DUARTE,VIVIAN NOGUEIRA SILBIGER; ANDRÉ DUCATI LUCHESSI,,,,C12Q 1/686,,
08/02/2022,Patente,2666,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 015091-0,24/07/2020,,,H04N 19/52; H04N 19/533; H04N 19/139,H04N 19/52; H04N 19/533; H04N 19/139,MÉTODO RÁPIDO PARA ESTIMAÇÃO DE MOVIMENTO EM VÍDEO DIGITAL UTILIZANDO ÁRVORES DE DECISÃO,UNIVERSIDADE FEDERAL DE PELOTAS,RS,BR,GUILHERME RIBEIRO CORRÊA; PAULO HENRIK RIBEIRO GONÇALVES; MARCELO SCHIAVON PORTO; LUCIANO VOLCAN AGOSTINI,UNIVERSIDADE FEDERAL DE PELOTAS,,,UFPEL,RS,,GUILHERME RIBEIRO CORRÊA,PAULO HENRIK RIBEIRO GONÇALVES; MARCELO SCHIAVON PORTO; LUCIANO VOLCAN AGOSTINI,H04N 19/52,H04N 19/533,H04N 19/139,H04N 19/52,H04N 19/533,H04N 19/139
08/02/2022,Patente,2666,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 015109-6,24/07/2020,,,B64C 39/02; H02G 1/00; B05C 9/00,B64C 39/02; H02G 1/00; B05C 9/00,DISPOSITIVO APLICADO A LIMPEZA DE CABOS DE ALTA TENSÃO E ISOLADORES,UNIVERSIDADE FEDERAL DE UBERLÂNDIA; CELESC DISTRIBUIÇÃO S.A.,MG; SC,BR; BR,ROGÉRIO SALES GONÇALVES; CARLOS ALBERTO GALLO; RENATA BERNARDES; MURILO AQUINO DE OLIVEIRA; DANIEL EDGARDO TIÓ SUDBRACK; PAULO VICTOR TRAUTMANN; RAFAEL ZIMMERMANN HOMMA,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,CELESC DISTRIBUIÇÃO S.A.,,UFU,MG,SC,ROGÉRIO SALES GONÇALVES,CARLOS ALBERTO GALLO; RENATA BERNARDES; MURILO AQUINO DE OLIVEIRA; DANIEL EDGARDO TIÓ SUDBRACK; PAULO VICTOR TRAUTMANN; RAFAEL ZIMMERMANN HOMMA,B64C 39/02,H02G 1/00,B05C 9/00,B64C 39/02,H02G 1/00,B05C 9/00
08/02/2022,Patente,2666,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 015113-4,24/07/2020,,,H01B 17/06; B64C 29/00,H01B 17/06; B64C 29/00,MÓDULO ROBÓTICO PARA INSTALAÇÃO/DESINSTALAÇÃO DE ESPAÇADORES NOS CABOS DE ALTA TENSÃO,UNIVERSIDADE FEDERAL DE UBERLÂNDIA; CELESC DISTRIBUIÇÃO S.A.,MG; SC,BR; BR,ROGÉRIO SALES GONÇALVES; CARLOS ALBERTO GALLO; DANIEL EDGARDO TIÓ SUDBRACK; PAULO VICTOR TRAUTMANN; RAFAEL ZIMMERMANN HOMMA,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,CELESC DISTRIBUIÇÃO S.A.,,UFU,MG,SC,ROGÉRIO SALES GONÇALVES,CARLOS ALBERTO GALLO; DANIEL EDGARDO TIÓ SUDBRACK; PAULO VICTOR TRAUTMANN; RAFAEL ZIMMERMANN HOMMA,H01B 17/06,B64C 29/00,,H01B 17/06,B64C 29/00,
08/02/2022,Patente,2666,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 015123-1,24/07/2020,,,H02G 13/00; H04B 3/54,H02G 13/00; H04B 3/54; B64C 2201/12,MÓDULO ROBÓTICO PARA INSTALAÇÃO DE AMORTECEDORES DE VIBRAÇÃO PRÉ-FORMADOS,UNIVERSIDADE FEDERAL DE UBERLÂNDIA; CELESC DISTRIBUIÇÃO S.A.,MG; SC,BR; BR,ROGÉRIO SALES GONÇALVES; CARLOS ALBERTO GALLO; DANIEL EDGARDO TIÓ SUDBRACK; PAULO VICTOR TRAUTMANN; RAFAEL ZIMMERMANN HOMMA,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,CELESC DISTRIBUIÇÃO S.A.,,UFU,MG,SC,ROGÉRIO SALES GONÇALVES,CARLOS ALBERTO GALLO; DANIEL EDGARDO TIÓ SUDBRACK; PAULO VICTOR TRAUTMANN; RAFAEL ZIMMERMANN HOMMA,H02G 13/00,H04B 3/54,B64C 2201/12,H02G 13/00,H04B 3/54,
08/02/2022,Patente,2666,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 015160-6,24/07/2020,,,A23L 5/43,A23L 5/43,CORANTE ORGÂNICO NATURAL DA PIMENTA BIQUINHO (CAPSICUM CHINENSE),UNIVERSIDADE FEDERAL DE CAMPINA GRANDE - PB,PB,BR,YAROSLÁVIA FERREIRA PAIVA; PLÍNIO TÉRCIO MEDEIROS DE AZEVEDO; KEVISON ROMULO DA SILVA FRANÇA; EVERTON VIEIRA DA SILVA; ALFREDINA DOS SANTOS ARAÚJO; FRANCISCO ALVES DA SILVA; RAFAEL FERREIRA LIMA; ESMAEL GADELHA DE SANTANA NETO; WALNARA ARNAUD MOURA FORMIGA; SABRINA BEZERRA DA SILVA; ANTONIONE PONTES ABRANTES,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE - PB,,,UFCG,PB,,YAROSLÁVIA FERREIRA PAIVA,PLÍNIO TÉRCIO MEDEIROS DE AZEVEDO; KEVISON ROMULO DA SILVA FRANÇA; EVERTON VIEIRA DA SILVA; ALFREDINA DOS SANTOS ARAÚJO; FRANCISCO ALVES DA SILVA; RAFAEL FERREIRA LIMA; ESMAEL GADELHA DE SANTANA NETO; WALNARA ARNAUD MOURA FORMIGA; SABRINA BEZERRA DA SILVA; ANTONIONE PONTES ABRANTES,A23L 5/43,,,A23L 5/43,,
08/02/2022,Patente,2666,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 015161-4,24/07/2020,,,C12N 15/81,,CASSETE DE EXPRESSÃO E VETOR PLASMIDIAL PARA YEAST SURFACE DISPLAY,UNIVERSIDADE FEDERAL DE PELOTAS,RS,BR,FÁBIO PEREIRA LEIVAS LEITE; RENAN EUGÊNIO ARAUJO PIRAINE; VITÓRIA SEQUEIRA GONÇALVES; FRANCISCO DENIS DE SOUZA SANTOS; ALCEU GONÇALVES DOS SANTOS JUNIOR; RODRIGO CASQUERO CUNHA; PEDRO MACHADO MEDEIROS DE ALBUQUERQUE,UNIVERSIDADE FEDERAL DE PELOTAS,,,UFPEL,RS,,FÁBIO PEREIRA LEIVAS LEITE,RENAN EUGÊNIO ARAUJO PIRAINE; VITÓRIA SEQUEIRA GONÇALVES; FRANCISCO DENIS DE SOUZA SANTOS; ALCEU GONÇALVES DOS SANTOS JUNIOR; RODRIGO CASQUERO CUNHA; PEDRO MACHADO MEDEIROS DE ALBUQUERQUE,,,,C12N 15/81,,
08/02/2022,Patente,2666,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 015177-0,24/07/2020,,,A01N 47/44; A01N 43/16; A01N 25/34; A01P 1/00,A01N 47/44; A01N 43/16; A01N 25/34,"MATERIAIS EM REDE COMO SISTEMAS DE LIBERAÇÃO CONTROLADA DE ALTA ATIVIDADE E EFICIÊNCIA ANTIVIRAL, PROCESSO E USO",UNIVERSIDADE FEDERAL DE MINAS GERAIS; 2HEAL INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS PARA USO INDUSTRIAL LTDA,MG; SP,BR; BR,RUBÉN DARIO SINISTERRA MILLÁN; MARIA  ESPERANZA  CORTÉS  SEGURA; ALFONSO MARTINEZ ANDRADE; DANIEL ANDRÉS GRAJALES RUIZ; RENATA MOISES IWAMIZU SILVA,UNIVERSIDADE FEDERAL DE MINAS GERAIS,2HEAL INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS PARA USO INDUSTRIAL LTDA,,UFMG,MG,SP,RUBÉN DARIO SINISTERRA MILLÁN,MARIA  ESPERANZA  CORTÉS  SEGURA; ALFONSO MARTINEZ ANDRADE; DANIEL ANDRÉS GRAJALES RUIZ; RENATA MOISES IWAMIZU SILVA,A01N 47/44,A01N 43/16,A01N 25/34,A01N 47/44,A01N 43/16,A01N 25/34; A01P 1/00
08/02/2022,Patente,2666,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2020 015180-0,24/07/2020,,,A61B 6/14; A61B 6/00; G03B 42/04,A61B 6/145; A61B 6/00; G03B 42/042,POSICIONADOR RADIOGRÁFICO EXTRAORAL AJUSTÁVEL E DESMONTÁVEL PARA EXECUÇÃO DE RADIOGRAFIAS ODONTOLÓGICAS LATERAIS E USO DO MESMO,UNIVERSIDADE DE SÃO PAULO - USP,SP,BR,LUCIANA MUNHOZ; EMIKO SAITO ARITA,UNIVERSIDADE DE SÃO PAULO - USP,,,USP,SP,,LUCIANA MUNHOZ,EMIKO SAITO ARITA,A61B 6/145,A61B 6/00,G03B 42/042,A61B 6/14,A61B 6/00,G03B 42/04
